Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CAMPODEMARTE
,Departamento:LIMA,Provincia:LIMA,Distrito:JESUS,MARIA
,Latitud:12Â°4'14.03'',Longitud:77Â°2'35.3'',Altitud:117,msnm.
,Tipo:EMA,-Meteorológica,Código:112181
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/05/09,20:00,20.4,0.0,77,237,2.7
2020/05/09,21:00,20.0,0.0,77,229,2.3
2020/05/09,22:00,19.8,0.0,78,221,2.9
2020/05/09,23:00,19.6,0.0,80,229,2.1
2020/05/10,00:00,19.6,0.0,80,237,1.4
2020/05/10,01:00,19.5,0.0,81,223,1.8
2020/05/10,02:00,19.4,0.0,82,234,1.4
2020/05/10,03:00,19.5,0.0,81,211,1.7
2020/05/10,04:00,19.2,0.0,82,216,1.2
2020/05/10,05:00,18.9,0.0,84,209,2.2
2020/05/10,06:00,18.1,0.0,89,216,1.8
2020/05/10,07:00,18.3,0.0,90,210,0.0
2020/05/10,08:00,20.3,0.0,79,203,0.4
2020/05/10,09:00,22.0,0.0,72,208,1.1
2020/05/10,10:00,22.3,0.0,71,205,3.6
2020/05/10,11:00,23.1,0.0,69,215,4.0
2020/05/10,12:00,23.1,0.0,66,216,5.2
2020/05/10,13:00,23.2,0.0,66,228,5.1
2020/05/10,14:00,24.3,0.0,62,213,5.3
2020/05/10,15:00,22.4,0.0,68,222,4.5
2020/05/10,16:00,22.2,0.0,69,214,4.8
2020/05/10,17:00,21.4,0.0,71,215,3.6
2020/05/10,18:00,20.4,0.0,73,277,1.5
2020/05/10,19:00,20.3,0.0,73,271,0.8
2020/05/10,20:00,20.5,0.0,72,219,2.2
2020/05/10,21:00,19.9,0.0,76,234,1.9
2020/05/10,22:00,20.5,0.0,72,240,1.2
2020/05/10,23:00,20.3,0.0,71,229,1.5
2020/05/11,00:00,19.9,0.0,73,217,3.4
2020/05/11,01:00,19.7,0.0,75,255,0.8
2020/05/11,02:00,19.8,0.0,75,218,0.9
2020/05/11,03:00,19.9,0.0,75,51,0.1
2020/05/11,04:00,19.8,0.0,75,212,0.7
2020/05/11,05:00,18.6,0.0,81,129,0.0
2020/05/11,06:00,19.0,0.0,80,205,1.6
2020/05/11,07:00,19.4,0.0,80,212,0.9
2020/05/11,08:00,20.7,0.0,74,200,0.8
2020/05/11,09:00,22.9,0.0,66,236,1.2
2020/05/11,10:00,23.5,0.0,64,215,3.5
2020/05/11,11:00,23.3,0.0,64,204,7.0
2020/05/11,12:00,24.3,0.0,62,208,6.1
2020/05/11,13:00,24.7,0.0,59,212,5.1
2020/05/11,14:00,24.2,0.0,61,209,4.7
2020/05/11,15:00,24.1,0.0,62,215,4.7
2020/05/11,16:00,23.8,0.0,62,219,3.8
2020/05/11,17:00,22.3,0.0,67,205,4.0
2020/05/11,18:00,21.2,0.0,73,210,3.0
2020/05/11,19:00,20.5,0.0,76,223,3.3
2020/05/11,20:00,20.2,0.0,76,231,2.3
2020/05/11,21:00,20.5,0.0,75,220,2.2
2020/05/11,22:00,20.7,0.0,72,220,3.3
2020/05/11,23:00,20.0,0.0,75,223,2.2
2020/05/12,00:00,19.1,0.0,80,209,2.0
2020/05/12,01:00,19.0,0.0,80,211,1.2
2020/05/12,02:00,18.7,0.0,82,213,1.7
2020/05/12,03:00,18.5,0.0,83,204,1.7
2020/05/12,04:00,18.3,0.0,84,204,1.4
2020/05/12,05:00,17.8,0.0,86,18,0.0
2020/05/12,06:00,18.4,0.0,86,198,1.3
2020/05/12,07:00,18.7,0.0,84,202,2.1
2020/05/12,08:00,19.4,0.0,82,188,0.5
2020/05/12,09:00,21.6,0.0,72,261,0.9
2020/05/12,10:00,23.7,0.0,65,231,1.9
2020/05/12,11:00,23.3,0.0,66,194,3.4
2020/05/12,12:00,23.1,0.0,67,197,3.5
2020/05/12,13:00,24.5,0.0,60,210,2.4
2020/05/12,14:00,23.0,0.0,69,205,4.5
2020/05/12,15:00,22.5,0.0,70,214,4.0
2020/05/12,16:00,21.4,0.0,76,210,4.0
2020/05/12,17:00,21.0,0.0,78,211,2.7
2020/05/12,18:00,20.9,0.0,75,203,1.8
2020/05/12,19:00,20.6,0.0,77,219,1.8
2020/05/12,20:00,20.4,0.0,77,208,3.2
2020/05/12,21:00,19.9,0.0,79,225,1.0
2020/05/12,22:00,19.8,0.0,80,208,2.2
2020/05/12,23:00,18.7,0.0,86,213,2.2
2020/05/13,00:00,18.7,0.0,87,211,1.8
2020/05/13,01:00,18.4,0.0,87,217,1.1
2020/05/13,02:00,18.3,0.0,87,267,0.0
2020/05/13,03:00,18.5,0.0,86,211,0.2
2020/05/13,04:00,18.7,0.0,86,196,1.7
2020/05/13,05:00,18.0,0.0,91,204,1.5
2020/05/13,06:00,17.6,0.0,92,133,0.0
2020/05/13,07:00,18.5,0.0,90,206,1.6
2020/05/13,08:00,19.7,0.0,86,193,1.9
2020/05/13,09:00,20.1,0.0,82,194,2.1
2020/05/13,10:00,21.4,0.0,75,218,2.0
2020/05/13,11:00,23.3,0.0,69,208,2.6
2020/05/13,12:00,22.9,0.0,69,210,3.8
2020/05/13,13:00,23.1,0.0,69,214,5.3
2020/05/13,14:00,22.6,0.0,71,213,4.2
2020/05/13,15:00,22.9,0.0,70,210,4.6
2020/05/13,16:00,22.5,0.0,71,221,3.6
2020/05/13,17:00,20.5,0.0,77,210,4.3
2020/05/13,18:00,19.5,0.0,82,225,2.9
2020/05/13,19:00,18.8,0.0,84,250,1.3
2020/05/13,20:00,18.8,0.0,84,222,1.1
2020/05/13,21:00,18.8,0.0,86,214,1.5
2020/05/13,22:00,18.7,0.0,87,225,2.2
2020/05/13,23:00,18.5,0.0,88,214,1.8
2020/05/14,00:00,18.5,0.0,88,210,2.3
2020/05/14,01:00,17.9,0.0,90,205,2.4
2020/05/14,02:00,17.7,0.0,92,238,1.3
2020/05/14,03:00,17.8,0.0,92,220,1.8
2020/05/14,04:00,17.6,0.0,93,80,0.0
2020/05/14,05:00,17.5,0.0,93,202,2.0
2020/05/14,06:00,17.3,0.0,94,225,0.6
2020/05/14,07:00,17.5,0.0,94,189,2.2
2020/05/14,08:00,17.4,0.0,95,210,2.3
2020/05/14,09:00,17.8,0.0,94,200,0.9
2020/05/14,10:00,20.1,0.0,83,203,3.0
2020/05/14,11:00,19.4,0.0,82,222,3.0
2020/05/14,12:00,20.2,0.0,79,204,3.3
2020/05/14,13:00,22.4,0.0,71,214,3.5
2020/05/14,14:00,22.3,0.0,71,199,3.2
2020/05/14,15:00,21.6,0.0,74,213,3.0
2020/05/14,16:00,20.7,0.0,76,203,3.7
2020/05/14,17:00,19.2,0.0,82,211,3.2
2020/05/14,18:00,18.9,0.0,83,226,2.5
2020/05/14,19:00,18.4,0.0,85,266,0.9
2020/05/14,20:00,18.4,0.0,85,225,2.4
2020/05/14,21:00,18.1,0.0,88,208,2.7
2020/05/14,22:00,17.9,0.0,89,229,1.5
2020/05/14,23:00,17.9,0.0,89,213,2.0
2020/05/15,00:00,17.5,0.0,90,199,1.9
2020/05/15,01:00,17.3,0.0,91,25,0.1
2020/05/15,02:00,17.5,0.0,90,202,1.9
2020/05/15,03:00,17.6,0.0,89,248,1.4
2020/05/15,04:00,17.5,0.0,89,264,1.0
2020/05/15,05:00,17.4,0.0,90,300,0.9
2020/05/15,06:00,17.3,0.0,91,249,1.3
2020/05/15,07:00,17.1,0.0,93,238,0.8
2020/05/15,08:00,17.0,0.0,92,191,1.3
2020/05/15,09:00,17.7,0.0,90,206,0.6
2020/05/15,10:00,18.6,0.0,84,214,1.3
2020/05/15,11:00,19.9,0.0,78,280,2.5
2020/05/15,12:00,22.0,0.0,71,256,2.7
2020/05/15,13:00,22.3,0.0,69,249,1.9
2020/05/15,14:00,22.2,0.0,70,280,3.4
2020/05/15,15:00,19.9,0.0,80,221,2.9
2020/05/15,16:00,18.6,0.0,83,274,2.7
2020/05/15,17:00,17.9,0.0,86,282,2.2
2020/05/15,18:00,17.6,0.0,87,285,1.9
2020/05/15,19:00,17.7,0.0,87,206,1.1
2020/05/15,20:00,17.6,0.0,86,172,2.2
2020/05/15,21:00,17.5,0.0,84,196,1.9
2020/05/15,22:00,17.4,0.0,85,205,2.2
2020/05/15,23:00,17.1,0.0,87,201,2.3
2020/05/16,00:00,16.8,0.0,88,211,2.6
2020/05/16,01:00,17.0,0.0,88,219,1.0
2020/05/16,02:00,17.1,0.0,86,209,1.5
2020/05/16,03:00,17.1,0.0,85,202,2.0
2020/05/16,04:00,17.0,0.0,86,213,2.7
2020/05/16,05:00,17.3,0.0,86,222,1.2
2020/05/16,06:00,17.2,0.0,84,219,2.0
2020/05/16,07:00,17.2,0.0,85,208,1.9
2020/05/16,08:00,18.9,0.0,80,285,0.8
2020/05/16,09:00,19.9,0.0,73,189,1.7
2020/05/16,10:00,20.0,0.0,72,196,1.4
2020/05/16,11:00,21.0,0.0,67,194,3.3
2020/05/16,12:00,22.1,0.0,64,217,3.8
2020/05/16,13:00,21.6,0.0,66,197,4.3
2020/05/16,14:00,21.2,0.0,66,205,4.2
2020/05/16,15:00,21.2,0.0,67,206,3.6
2020/05/16,16:00,20.0,0.0,73,208,3.2
2020/05/16,17:00,18.1,0.0,82,201,3.4
2020/05/16,18:00,17.7,0.0,86,234,2.1
2020/05/16,19:00,17.4,0.0,86,227,1.5
2020/05/16,20:00,17.5,0.0,85,209,2.4
2020/05/16,21:00,17.5,0.0,86,215,1.1
2020/05/16,22:00,17.5,0.0,86,205,3.0
2020/05/16,23:00,17.4,0.0,87,202,1.9
2020/05/17,00:00,17.4,0.0,86,207,2.3
2020/05/17,01:00,17.5,0.0,86,208,2.0
2020/05/17,02:00,17.3,0.0,86,212,2.3
2020/05/17,03:00,17.4,0.0,87,214,2.0
2020/05/17,04:00,17.0,0.0,88,204,2.6
2020/05/17,05:00,17.0,0.0,89,209,3.0
2020/05/17,06:00,17.0,0.0,88,215,2.0
2020/05/17,07:00,17.0,0.0,88,196,2.8
2020/05/17,08:00,17.3,0.0,87,218,1.9
2020/05/17,09:00,17.6,0.0,86,209,2.3
2020/05/17,10:00,18.1,0.0,84,205,2.9
2020/05/17,11:00,18.5,0.0,81,222,2.3
2020/05/17,12:00,18.5,0.0,80,199,4.1
2020/05/17,13:00,18.7,0.0,78,199,3.7
2020/05/17,14:00,18.7,0.0,80,212,3.4
2020/05/17,15:00,18.1,0.0,82,208,3.5
2020/05/17,16:00,17.6,0.0,83,218,2.0
2020/05/17,17:00,17.5,0.0,83,207,3.1
2020/05/17,18:00,17.4,0.0,85,216,2.0
2020/05/17,19:00,17.0,0.0,85,222,2.6
2020/05/17,20:00,16.9,0.0,86,208,3.1
2020/05/17,21:00,16.9,0.0,86,208,1.9
2020/05/17,22:00,17.0,0.0,86,180,0.8
2020/05/17,23:00,17.1,0.0,86,221,0.5
2020/05/18,00:00,17.1,0.0,86,209,2.5
2020/05/18,01:00,16.7,0.0,88,213,2.8
2020/05/18,02:00,16.5,0.0,90,221,1.2
2020/05/18,03:00,16.5,0.0,89,207,1.6
2020/05/18,04:00,16.6,0.0,90,220,2.2
2020/05/18,05:00,16.4,0.0,91,224,0.8
2020/05/18,06:00,16.7,0.0,88,211,2.1
2020/05/18,07:00,16.6,0.0,88,201,2.7
2020/05/18,08:00,16.8,0.0,88,214,2.2
2020/05/18,09:00,17.2,0.0,86,222,2.3
2020/05/18,10:00,17.9,0.0,81,211,1.2
2020/05/18,11:00,19.4,0.0,75,214,2.6
2020/05/18,12:00,20.7,0.0,71,211,5.1
2020/05/18,13:00,21.1,0.0,70,206,5.0
2020/05/18,14:00,20.1,0.0,74,216,5.8
2020/05/18,15:00,18.9,0.0,78,212,5.0
2020/05/18,16:00,18.5,0.0,81,208,4.7
2020/05/18,17:00,17.6,0.0,83,209,4.1
2020/05/18,18:00,17.2,0.0,86,211,2.9
2020/05/18,19:00,17.2,0.0,87,211,2.8
2020/05/18,20:00,17.3,0.0,87,271,0.5
2020/05/18,21:00,17.4,0.0,86,213,3.5
2020/05/18,22:00,17.1,0.0,88,223,1.8
2020/05/18,23:00,17.0,0.0,90,212,2.3
2020/05/19,00:00,16.9,0.0,92,220,1.4
2020/05/19,01:00,16.5,0.0,92,206,2.9
2020/05/19,02:00,16.3,0.0,93,216,2.3
2020/05/19,03:00,16.2,0.0,94,208,2.4
2020/05/19,04:00,15.8,0.0,94,206,1.7
2020/05/19,05:00,15.7,0.0,94,205,2.2
2020/05/19,06:00,15.6,0.0,95,216,2.3
2020/05/19,07:00,15.6,0.0,95,198,1.7
2020/05/19,08:00,15.8,0.0,95,200,2.3
2020/05/19,09:00,15.9,0.0,95,196,2.9
2020/05/19,10:00,16.4,0.0,94,206,2.6
2020/05/19,11:00,16.7,0.0,90,202,2.5
2020/05/19,12:00,18.1,0.0,83,196,1.3
2020/05/19,13:00,19.3,0.0,77,238,0.7
2020/05/19,14:00,19.9,0.0,76,197,3.1
2020/05/19,15:00,18.7,0.0,78,213,3.6
2020/05/19,16:00,18.3,0.0,80,208,3.8
2020/05/19,17:00,17.3,0.0,83,206,3.7
2020/05/19,18:00,16.9,0.0,85,211,2.5
2020/05/19,19:00,16.8,0.0,86,209,2.9
2020/05/19,20:00,16.9,0.0,87,218,1.6
2020/05/19,21:00,16.6,0.0,87,255,0.8
2020/05/19,22:00,16.8,0.0,86,206,1.5
2020/05/19,23:00,16.8,0.0,86,205,2.2
2020/05/20,00:00,16.7,0.0,88,218,1.1
2020/05/20,01:00,16.2,0.0,91,216,2.0
2020/05/20,02:00,16.1,0.0,92,207,2.3
2020/05/20,03:00,16.0,0.0,92,210,2.0
2020/05/20,04:00,16.3,0.0,93,6,0.1
2020/05/20,05:00,16.1,0.0,93,207,2.6
2020/05/20,06:00,16.0,0.0,94,198,1.8
2020/05/20,07:00,15.8,0.0,94,207,1.9
2020/05/20,08:00,15.9,0.0,94,213,1.7
2020/05/20,09:00,16.6,0.0,91,245,0.5
2020/05/20,10:00,17.6,0.0,85,249,0.9
2020/05/20,11:00,17.7,0.0,83,208,2.5
2020/05/20,12:00,18.9,0.0,79,208,1.9
2020/05/20,13:00,19.5,0.0,74,204,3.3
2020/05/20,14:00,19.4,0.0,74,200,3.7
2020/05/20,15:00,19.0,0.0,77,210,3.4
2020/05/20,16:00,18.5,0.0,78,205,3.2
2020/05/20,17:00,17.5,0.0,83,211,3.1
2020/05/20,18:00,17.2,0.0,83,208,3.2
2020/05/20,19:00,17.3,0.0,83,216,2.9
2020/05/20,20:00,17.2,0.0,85,248,1.1
2020/05/20,21:00,17.0,0.0,86,231,1.8
2020/05/20,22:00,16.8,0.0,87,215,2.5
2020/05/20,23:00,16.2,0.0,89,212,3.7
2020/05/21,00:00,16.1,0.0,90,259,0.9
2020/05/21,01:00,16.1,0.0,90,283,0.3
2020/05/21,02:00,16.0,0.0,89,233,1.0
2020/05/21,03:00,16.0,0.0,89,197,0.8
2020/05/21,04:00,15.8,0.0,91,197,0.7
2020/05/21,05:00,16.0,0.0,91,13,0.1
2020/05/21,06:00,16.4,0.0,86,24,0.2
2020/05/21,07:00,16.6,0.0,84,187,1.8
2020/05/21,08:00,16.7,0.0,86,212,2.2
2020/05/21,09:00,17.2,0.0,84,194,2.1
2020/05/21,10:00,18.0,0.0,79,204,1.5
2020/05/21,11:00,18.0,0.0,80,212,3.2
2020/05/21,12:00,18.0,0.0,80,225,2.2
2020/05/21,13:00,18.2,0.0,78,211,3.6
2020/05/21,14:00,19.2,0.0,70,202,2.4
2020/05/21,15:00,19.8,0.0,70,198,3.5
2020/05/21,16:00,19.0,0.0,74,211,3.7
