Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CAMPODEMARTE
,Departamento:LIMA,Provincia:LIMA,Distrito:JESUS,MARIA
,Latitud:12Â°4'14.03'',Longitud:77Â°2'35.3'',Altitud:117,msnm.
,Tipo:EMA,-Meteorológica,Código:112181
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/04/04,10:00,21.9,0.0,80,194,2.8
2020/04/04,11:00,23.6,0.0,74,183,2.8
2020/04/04,12:00,23.1,0.0,74,204,4.2
2020/04/04,13:00,23.9,0.0,71,203,4.8
2020/04/04,14:00,24.0,0.0,71,209,4.2
2020/04/04,15:00,24.8,0.0,68,214,3.8
2020/04/04,16:00,23.7,0.0,73,211,4.4
2020/04/04,17:00,22.9,0.0,76,208,4.8
2020/04/04,18:00,22.1,0.0,80,216,3.9
2020/04/04,19:00,21.8,0.0,79,225,1.9
2020/04/04,20:00,21.5,0.0,81,234,2.1
2020/04/04,21:00,21.2,0.0,84,230,2.3
2020/04/04,22:00,21.0,0.0,85,228,1.8
2020/04/04,23:00,21.0,0.0,86,219,3.0
2020/04/05,00:00,20.7,0.0,87,231,2.2
2020/04/05,01:00,20.8,0.0,87,230,1.8
2020/04/05,02:00,20.7,0.0,86,234,1.1
2020/04/05,03:00,20.6,0.0,86,259,0.5
2020/04/05,04:00,20.7,0.0,86,235,0.4
2020/04/05,05:00,20.8,0.0,85,210,1.2
2020/04/05,06:00,20.6,0.0,87,225,0.4
2020/04/05,07:00,21.0,0.0,86,209,1.4
2020/04/05,08:00,22.1,0.0,81,223,1.2
2020/04/05,09:00,23.4,0.0,78,209,2.2
2020/04/05,10:00,23.8,0.0,77,209,2.7
2020/04/05,11:00,22.8,0.0,80,210,3.6
2020/04/05,12:00,22.9,0.0,77,214,2.8
2020/04/05,13:00,25.0,0.0,70,210,4.5
2020/04/05,14:00,26.5,0.0,65,215,2.7
2020/04/05,15:00,25.6,0.0,66,211,4.2
2020/04/05,16:00,25.8,0.0,66,211,3.9
2020/04/05,17:00,24.2,0.0,72,209,4.0
2020/04/05,18:00,22.6,0.0,77,211,3.7
2020/04/05,19:00,21.8,0.0,82,212,3.2
2020/04/05,20:00,21.6,0.0,83,219,2.5
2020/04/05,21:00,21.5,0.0,84,233,2.0
2020/04/05,22:00,21.3,0.0,85,228,1.8
2020/04/05,23:00,21.3,0.0,86,226,2.6
2020/04/06,00:00,21.1,0.0,86,248,1.5
2020/04/06,01:00,20.9,0.0,87,210,3.1
2020/04/06,02:00,21.0,0.0,87,234,1.0
2020/04/06,03:00,20.8,0.0,89,204,2.4
2020/04/06,04:00,20.7,0.0,90,230,0.7
2020/04/06,05:00,20.8,0.0,90,231,0.6
2020/04/06,06:00,20.8,0.0,89,213,1.8
2020/04/06,07:00,20.7,0.0,91,215,1.6
2020/04/06,08:00,21.6,0.0,86,203,2.7
2020/04/06,09:00,22.0,0.0,84,194,2.7
2020/04/06,10:00,23.5,0.0,76,215,2.9
2020/04/06,11:00,24.1,0.0,75,209,3.4
2020/04/06,12:00,25.5,0.0,70,195,2.6
2020/04/06,13:00,25.0,0.0,70,206,4.4
2020/04/06,14:00,24.5,0.0,72,197,4.9
2020/04/06,15:00,23.1,0.0,77,196,4.1
2020/04/06,16:00,23.1,0.0,79,195,3.1
2020/04/06,17:00,22.7,0.0,80,205,3.0
2020/04/06,18:00,21.2,0.0,87,214,2.6
2020/04/06,19:00,20.8,0.0,89,220,2.0
2020/04/06,20:00,21.7,0.0,84,229,1.1
2020/04/06,21:00,20.9,0.0,87,208,2.2
2020/04/06,22:00,20.1,0.0,92,212,2.6
2020/04/06,23:00,20.3,0.0,91,216,1.5
2020/04/07,00:00,21.2,0.0,86,220,1.9
2020/04/07,01:00,21.1,0.0,87,218,1.7
2020/04/07,02:00,21.0,0.0,88,256,0.4
2020/04/07,03:00,21.0,0.0,87,217,1.7
2020/04/07,04:00,21.3,0.0,88,247,0.6
2020/04/07,05:00,21.0,0.0,89,209,1.6
2020/04/07,06:00,20.9,0.0,90,198,1.1
2020/04/07,07:00,21.0,0.0,90,206,1.2
2020/04/07,08:00,22.3,0.0,83,196,1.6
2020/04/07,09:00,24.0,0.0,76,184,1.1
2020/04/07,10:00,25.2,0.0,72,195,3.1
2020/04/07,11:00,25.8,0.0,70,201,2.8
2020/04/07,12:00,25.2,0.0,71,192,4.5
2020/04/07,13:00,24.4,0.0,75,197,3.8
2020/04/07,14:00,24.5,0.0,77,193,4.0
2020/04/07,15:00,24.6,0.0,73,192,4.2
2020/04/07,16:00,24.1,0.0,78,207,2.9
2020/04/07,17:00,22.0,0.0,85,194,2.9
2020/04/07,18:00,20.7,0.0,90,229,1.8
2020/04/07,19:00,20.5,0.0,92,222,1.6
2020/04/07,20:00,21.1,0.0,89,207,1.3
2020/04/07,21:00,21.2,0.0,89,206,0.7
2020/04/07,22:00,20.3,0.0,92,213,2.2
2020/04/07,23:00,21.1,0.0,91,267,0.7
2020/04/08,00:00,21.4,0.0,87,219,2.6
2020/04/08,01:00,21.3,0.0,87,212,2.0
2020/04/08,02:00,21.1,0.0,88,216,2.0
2020/04/08,03:00,21.1,0.0,89,209,1.1
2020/04/08,04:00,21.4,0.0,86,223,1.3
2020/04/08,05:00,21.8,0.0,83,16,0.1
2020/04/08,06:00,21.4,0.0,84,346,0.0
2020/04/08,07:00,21.9,0.0,84,209,0.9
2020/04/08,08:00,22.9,0.0,82,214,2.1
2020/04/08,09:00,23.8,0.0,77,200,1.6
2020/04/08,10:00,25.0,0.0,70,224,1.2
2020/04/08,11:00,26.3,0.0,66,216,2.0
2020/04/08,12:00,25.9,0.0,71,207,4.1
2020/04/08,13:00,25.4,0.0,70,211,4.0
2020/04/08,14:00,24.4,0.0,76,210,4.8
2020/04/08,15:00,24.6,0.0,74,208,5.0
2020/04/08,16:00,24.4,0.0,76,211,3.5
2020/04/08,17:00,24.0,0.0,75,222,3.9
2020/04/08,18:00,23.0,0.0,77,225,3.1
2020/04/08,19:00,22.4,0.0,82,221,1.8
2020/04/08,20:00,21.6,0.0,88,219,2.3
2020/04/08,21:00,21.6,0.0,88,225,1.5
2020/04/08,22:00,21.5,0.0,88,223,1.9
2020/04/08,23:00,21.2,0.0,89,229,1.8
2020/04/09,00:00,21.1,0.0,90,285,0.5
2020/04/09,01:00,21.1,0.0,90,227,0.5
2020/04/09,02:00,21.0,0.0,89,225,1.2
2020/04/09,03:00,20.4,0.0,92,198,2.4
2020/04/09,04:00,20.1,0.0,95,220,1.6
2020/04/09,05:00,20.3,0.0,95,211,1.9
2020/04/09,06:00,20.0,0.0,95,193,1.9
2020/04/09,07:00,19.9,0.0,95,187,0.6
2020/04/09,08:00,20.6,0.0,94,265,0.6
2020/04/09,09:00,22.6,0.0,83,220,0.6
2020/04/09,10:00,23.5,0.0,78,195,3.9
2020/04/09,11:00,21.5,0.0,86,211,3.3
2020/04/09,12:00,21.8,0.0,85,215,3.1
2020/04/09,13:00,23.0,0.0,81,207,4.2
2020/04/09,14:00,23.9,0.0,73,214,3.1
2020/04/09,15:00,23.5,0.0,74,206,2.5
2020/04/09,16:00,22.7,0.0,79,215,3.6
2020/04/09,17:00,20.5,0.0,90,212,3.6
2020/04/09,18:00,21.4,0.0,87,219,1.9
2020/04/09,19:00,21.7,0.0,85,230,2.1
2020/04/09,20:00,21.9,0.0,85,256,1.9
2020/04/09,21:00,21.8,0.0,84,235,2.1
2020/04/09,22:00,21.8,0.0,84,234,1.5
2020/04/09,23:00,21.8,0.0,84,236,1.0
2020/04/10,00:00,21.7,0.0,85,231,1.7
2020/04/10,01:00,21.6,0.0,86,248,1.1
2020/04/10,02:00,21.7,0.0,88,218,2.5
2020/04/10,03:00,21.2,0.0,89,210,2.1
2020/04/10,04:00,20.8,0.0,91,212,1.4
2020/04/10,05:00,20.8,0.0,90,191,1.5
2020/04/10,06:00,20.3,0.0,93,198,2.6
2020/04/10,07:00,20.5,0.0,94,188,0.8
2020/04/10,08:00,20.9,0.0,91,198,2.6
2020/04/10,09:00,21.5,0.0,90,197,2.2
2020/04/10,10:00,21.0,0.0,90,186,2.8
2020/04/10,11:00,20.7,0.0,91,201,2.7
2020/04/10,12:00,22.5,0.0,82,182,2.5
2020/04/10,13:00,25.2,0.0,71,241,2.1
2020/04/10,14:00,25.5,0.0,69,197,2.9
2020/04/10,15:00,24.3,0.0,72,197,3.0
2020/04/10,16:00,23.1,0.0,78,193,3.0
2020/04/10,17:00,21.9,0.0,80,190,2.8
2020/04/10,18:00,20.9,0.0,86,205,2.2
2020/04/10,19:00,20.5,0.0,87,209,2.7
2020/04/10,20:00,20.7,0.0,86,210,2.9
2020/04/10,21:00,20.3,0.0,89,218,2.8
2020/04/10,22:00,20.9,0.0,86,239,1.0
2020/04/10,23:00,21.2,0.0,85,251,0.8
2020/04/11,00:00,21.2,0.0,87,210,3.1
2020/04/11,01:00,21.2,0.0,86,259,1.0
2020/04/11,02:00,21.3,0.0,84,227,1.0
2020/04/11,03:00,21.5,0.0,85,213,2.1
2020/04/11,04:00,20.5,0.0,89,215,2.4
2020/04/11,05:00,20.6,0.0,89,211,1.4
2020/04/11,06:00,20.7,0.0,88,209,1.7
2020/04/11,07:00,20.6,0.0,89,203,1.7
2020/04/11,08:00,20.6,0.0,89,208,2.7
2020/04/11,09:00,20.7,0.0,89,206,1.9
2020/04/11,10:00,20.7,0.0,90,209,1.6
2020/04/11,11:00,21.4,0.0,86,192,3.0
2020/04/11,12:00,22.4,0.0,81,202,2.9
2020/04/11,13:00,22.5,0.0,82,200,2.1
2020/04/11,14:00,23.9,0.0,75,192,2.2
2020/04/11,15:00,25.0,0.0,69,212,1.6
2020/04/11,16:00,24.7,0.0,71,209,2.8
2020/04/11,17:00,23.0,0.0,78,204,2.7
2020/04/11,18:00,22.3,0.0,80,209,2.5
2020/04/11,19:00,22.0,0.0,81,300,0.1
2020/04/11,20:00,21.3,0.0,85,227,1.0
2020/04/11,21:00,21.6,0.0,84,240,1.3
2020/04/11,22:00,21.3,0.0,83,229,1.3
2020/04/11,23:00,21.3,0.0,85,228,1.0
2020/04/12,00:00,20.9,0.0,87,241,0.7
2020/04/12,01:00,21.3,0.0,85,281,0.6
2020/04/12,02:00,20.9,0.0,87,207,2.2
2020/04/12,03:00,19.9,0.0,91,214,1.6
2020/04/12,04:00,20.0,0.0,91,201,1.3
2020/04/12,05:00,19.7,0.0,91,202,1.6
2020/04/12,06:00,19.8,0.0,92,206,1.5
2020/04/12,07:00,20.1,0.0,91,301,0.3
2020/04/12,08:00,21.6,0.0,83,218,1.3
2020/04/12,09:00,23.7,0.0,74,206,2.4
2020/04/12,10:00,24.5,0.0,71,214,2.9
2020/04/12,11:00,25.9,0.0,66,215,3.6
2020/04/12,12:00,25.2,0.0,68,205,3.3
2020/04/12,13:00,24.1,0.0,72,208,4.4
2020/04/12,14:00,26.1,0.0,65,212,2.4
2020/04/12,15:00,24.0,0.0,71,192,4.1
2020/04/12,16:00,23.7,0.0,74,209,4.0
2020/04/12,17:00,22.9,0.0,78,216,3.4
2020/04/12,18:00,22.1,0.0,79,212,2.7
2020/04/12,19:00,21.2,0.0,82,216,2.2
2020/04/12,20:00,20.8,0.0,84,224,1.0
2020/04/12,21:00,20.4,0.0,86,208,2.9
2020/04/12,22:00,20.1,0.0,88,202,2.6
2020/04/12,23:00,20.0,0.0,89,213,1.6
2020/04/13,00:00,19.8,0.0,89,275,0.4
2020/04/13,01:00,19.7,0.0,90,217,2.0
2020/04/13,02:00,19.6,0.0,92,216,0.3
2020/04/13,03:00,19.6,0.0,91,192,1.8
2020/04/13,04:00,19.5,0.0,91,275,0.9
2020/04/13,05:00,19.6,0.0,91,258,0.9
2020/04/13,06:00,19.6,0.0,90,285,1.4
2020/04/13,07:00,19.0,0.0,93,196,1.9
2020/04/13,08:00,19.5,0.0,93,283,0.9
2020/04/13,09:00,20.5,0.0,87,279,2.7
2020/04/13,10:00,21.0,0.0,84,275,2.9
2020/04/13,11:00,22.9,0.0,76,220,2.0
2020/04/13,12:00,24.9,0.0,67,216,1.9
2020/04/13,13:00,23.9,0.0,72,190,3.7
2020/04/13,14:00,24.2,0.0,71,208,3.3
2020/04/13,15:00,23.2,0.0,73,199,3.6
2020/04/13,16:00,23.6,0.0,71,214,2.8
2020/04/13,17:00,21.9,0.0,79,211,3.5
2020/04/13,18:00,20.1,0.0,87,211,2.9
2020/04/13,19:00,20.3,0.0,86,303,0.3
2020/04/13,20:00,21.2,0.0,81,292,0.4
2020/04/13,21:00,21.6,0.0,79,358,0.2
2020/04/13,22:00,20.9,0.0,83,208,2.2
2020/04/13,23:00,20.9,0.0,82,207,2.2
2020/04/14,00:00,20.3,0.0,84,214,1.4
2020/04/14,01:00,20.2,0.0,84,215,0.9
2020/04/14,02:00,20.0,0.0,86,246,0.0
2020/04/14,03:00,20.3,0.0,85,267,0.9
2020/04/14,04:00,20.4,0.0,87,288,0.7
2020/04/14,05:00,20.4,0.0,86,44,0.0
2020/04/14,06:00,21.1,0.0,82,292,0.3
2020/04/14,07:00,21.5,0.0,80,344,0.0
2020/04/14,08:00,22.6,0.0,76,183,0.4
2020/04/14,09:00,26.0,0.0,64,201,0.4
2020/04/14,10:00,28.4,0.0,54,252,0.4
2020/04/14,11:00,27.0,0.0,58,204,4.3
2020/04/14,12:00,27.1,0.0,59,201,3.8
2020/04/14,13:00,27.6,0.0,56,215,4.5
2020/04/14,14:00,26.7,0.0,59,212,3.8
2020/04/14,15:00,26.1,0.0,63,210,4.5
2020/04/14,16:00,25.7,0.0,67,215,4.3
2020/04/14,17:00,24.1,0.0,72,217,2.8
2020/04/14,18:00,23.2,0.0,75,216,2.6
2020/04/14,19:00,22.4,0.0,79,210,2.5
2020/04/14,20:00,23.1,0.0,76,223,1.2
2020/04/14,21:00,24.0,0.0,67,218,1.8
2020/04/14,22:00,22.5,0.0,77,209,2.8
2020/04/14,23:00,21.3,0.0,85,212,2.6
2020/04/15,00:00,21.4,0.0,82,235,1.2
2020/04/15,01:00,22.1,0.0,75,228,1.8
2020/04/15,02:00,22.8,0.0,71,224,0.6
2020/04/15,03:00,22.8,0.0,72,214,1.9
2020/04/15,04:00,22.3,0.0,78,204,1.3
2020/04/15,05:00,22.4,0.0,77,219,1.3
2020/04/15,06:00,20.8,0.0,86,214,1.6
2020/04/15,07:00,21.8,0.0,82,211,1.7
2020/04/15,08:00,22.4,0.0,80,213,1.3
2020/04/15,09:00,25.8,0.0,66,224,1.5
2020/04/15,10:00,26.4,0.0,62,211,3.0
2020/04/15,11:00,26.7,0.0,61,212,3.3
2020/04/15,12:00,26.0,0.0,62,211,4.0
2020/04/15,13:00,25.9,0.0,63,217,3.5
2020/04/15,14:00,27.3,0.0,58,212,3.1
2020/04/15,15:00,26.8,0.0,58,206,4.5
2020/04/15,16:00,27.5,0.0,56,211,3.6
2020/04/15,17:00,25.6,0.0,62,215,3.3
2020/04/15,18:00,25.0,0.0,63,220,2.6
2020/04/15,19:00,24.1,0.0,65,216,3.5
2020/04/15,20:00,24.3,0.0,64,225,2.6
2020/04/15,21:00,24.5,0.0,63,225,2.0
2020/04/15,22:00,24.3,0.0,64,221,1.6
2020/04/15,23:00,23.9,0.0,65,231,1.8
2020/04/16,00:00,23.7,0.0,67,211,2.8
2020/04/16,01:00,21.1,0.0,84,208,1.6
2020/04/16,02:00,21.4,0.0,83,217,1.9
2020/04/16,03:00,20.7,0.0,85,204,2.0
2020/04/16,04:00,21.2,0.0,82,212,1.5
2020/04/16,05:00,20.1,0.0,86,204,2.3
2020/04/16,06:00,20.1,0.0,87,222,1.2
2020/04/16,07:00,20.8,0.0,85,215,0.0
2020/04/16,08:00,23.6,0.0,73,56,0.4
2020/04/16,09:00,27.0,0.0,62,210,1.9
2020/04/16,10:00,24.9,0.0,68,199,2.7
2020/04/16,11:00,24.3,0.0,71,204,3.2
2020/04/16,12:00,25.6,0.0,64,202,3.4
2020/04/16,13:00,26.5,0.0,59,215,4.0
2020/04/16,14:00,27.2,0.0,58,216,3.6
2020/04/16,15:00,27.2,0.0,60,219,3.6
2020/04/16,16:00,26.7,0.0,60,217,4.0
2020/04/16,17:00,27.4,0.0,55,215,4.7
2020/04/16,18:00,24.9,0.0,67,218,3.4
2020/04/16,19:00,24.8,0.0,66,219,2.9
2020/04/16,20:00,25.2,0.0,63,224,2.1
2020/04/16,21:00,25.7,0.0,60,228,2.0
2020/04/16,22:00,21.9,0.0,81,206,2.6
2020/04/16,23:00,21.2,0.0,83,215,2.1
2020/04/17,00:00,21.3,0.0,83,203,1.1
2020/04/17,01:00,21.3,0.0,83,196,1.8
2020/04/17,02:00,20.1,0.0,88,212,2.0
2020/04/17,03:00,20.0,0.0,88,194,1.6
2020/04/17,04:00,19.9,0.0,88,225,0.5
2020/04/17,05:00,19.7,0.0,89,209,1.4
2020/04/17,06:00,19.5,0.0,91,206,1.9
2020/04/17,07:00,19.4,0.0,93,216,1.5
2020/04/17,08:00,21.6,0.0,85,204,1.2
2020/04/17,09:00,23.3,0.0,77,206,1.9
2020/04/17,10:00,23.4,0.0,72,186,3.9
2020/04/17,11:00,25.4,0.0,65,194,2.7
2020/04/17,12:00,25.3,0.0,65,195,3.8
2020/04/17,13:00,25.4,0.0,66,203,3.4
2020/04/17,14:00,26.2,0.0,62,200,3.0
2020/04/17,15:00,25.0,0.0,67,201,4.1
2020/04/17,16:00,23.7,0.0,70,214,3.4
2020/04/17,17:00,22.7,0.0,75,215,3.0
2020/04/17,18:00,21.0,0.0,82,207,2.3
2020/04/17,19:00,21.3,0.0,82,219,1.1
2020/04/17,20:00,21.2,0.0,82,202,2.3
2020/04/17,21:00,20.4,0.0,87,208,2.7
2020/04/17,22:00,20.3,0.0,86,204,1.8
2020/04/17,23:00,20.4,0.0,86,207,2.3
2020/04/18,00:00,20.1,0.0,89,212,2.1
2020/04/18,01:00,20.4,0.0,88,213,1.3
2020/04/18,02:00,19.6,0.0,89,201,1.4
2020/04/18,03:00,19.3,0.0,90,196,1.6
2020/04/18,04:00,19.1,0.0,91,255,0.6
2020/04/18,05:00,19.0,0.0,91,296,0.4
2020/04/18,06:00,19.1,0.0,90,288,1.4
2020/04/18,07:00,19.3,0.0,89,307,0.9
2020/04/18,08:00,20.6,0.0,83,253,1.4
2020/04/18,09:00,22.3,0.0,77,186,2.1
2020/04/18,10:00,23.5,0.0,73,239,2.3
2020/04/18,11:00,24.4,0.0,69,236,3.2
2020/04/18,12:00,24.1,0.0,68,194,4.2
2020/04/18,13:00,24.6,0.0,65,207,3.9
2020/04/18,14:00,24.1,0.0,67,196,4.8
2020/04/18,15:00,23.5,0.0,70,195,4.0
2020/04/18,16:00,22.9,0.0,71,211,4.3
2020/04/18,17:00,21.8,0.0,76,208,3.5
2020/04/18,18:00,20.9,0.0,81,222,2.4
2020/04/18,19:00,20.9,0.0,83,213,2.8
2020/04/18,20:00,20.7,0.0,80,237,1.2
2020/04/18,21:00,20.7,0.0,81,215,2.0
2020/04/18,22:00,20.6,0.0,80,278,0.2
2020/04/18,23:00,20.7,0.0,81,234,1.2
2020/04/19,00:00,20.5,0.0,83,211,1.7
2020/04/19,01:00,20.1,0.0,86,224,1.0
2020/04/19,02:00,20.5,0.0,84,208,1.7
2020/04/19,03:00,19.7,0.0,88,198,2.6
2020/04/19,04:00,19.3,0.0,89,211,1.2
2020/04/19,05:00,19.5,0.0,89,213,0.4
2020/04/19,06:00,19.7,0.0,88,250,0.0
2020/04/19,07:00,20.2,0.0,86,189,1.2
2020/04/19,08:00,21.2,0.0,80,221,1.9
2020/04/19,09:00,22.7,0.0,74,223,1.5
2020/04/19,10:00,22.5,0.0,74,184,3.1
2020/04/19,11:00,23.9,0.0,68,182,3.1
2020/04/19,12:00,25.6,0.0,64,199,3.2
2020/04/19,13:00,24.2,0.0,68,206,4.7
2020/04/19,14:00,23.8,0.0,70,199,4.1
2020/04/19,15:00,23.4,0.0,68,207,3.8
2020/04/19,16:00,22.5,0.0,73,211,3.3
2020/04/19,17:00,21.9,0.0,75,211,2.4
2020/04/19,18:00,21.2,0.0,78,218,2.1
2020/04/19,19:00,21.4,0.0,75,230,1.4
2020/04/19,20:00,21.2,0.0,77,229,1.9
2020/04/19,21:00,21.0,0.0,78,210,2.9
2020/04/19,22:00,20.6,0.0,81,214,2.5
2020/04/19,23:00,20.0,0.0,85,271,1.0
2020/04/20,00:00,19.7,0.0,87,301,0.3
2020/04/20,01:00,19.9,0.0,86,195,2.4
2020/04/20,02:00,19.3,0.0,90,217,1.1
2020/04/20,03:00,19.4,0.0,90,214,1.7
2020/04/20,04:00,19.0,0.0,92,211,1.2
2020/04/20,05:00,19.1,0.0,91,209,2.3
2020/04/20,06:00,18.9,0.0,90,197,0.1
2020/04/20,07:00,19.9,0.0,89,189,1.0
2020/04/20,08:00,22.0,0.0,78,240,1.1
2020/04/20,09:00,22.7,0.0,78,194,2.3
2020/04/20,10:00,23.1,0.0,75,189,3.2
2020/04/20,11:00,23.3,0.0,68,189,3.1
2020/04/20,12:00,25.1,0.0,62,202,3.8
2020/04/20,13:00,24.0,0.0,65,201,4.4
2020/04/20,14:00,25.2,0.0,60,217,2.2
2020/04/20,15:00,24.0,0.0,67,219,3.4
2020/04/20,16:00,22.8,0.0,71,206,4.0
2020/04/20,17:00,22.3,0.0,72,212,3.5
2020/04/20,18:00,21.4,0.0,74,224,2.1
2020/04/20,19:00,20.6,0.0,78,225,3.2
2020/04/20,21:00,S/D,S/D,S/D,S/D,S/D
2020/04/20,22:00,19.9,0.0,81,232,2.6
2020/04/20,23:00,19.8,0.0,83,262,1.1
2020/04/21,00:00,19.7,0.0,84,246,1.1
2020/04/21,01:00,19.7,0.0,83,225,1.8
2020/04/21,02:00,19.2,0.0,86,218,2.7
2020/04/21,03:00,18.7,0.0,87,232,1.1
2020/04/21,04:00,18.5,0.0,88,218,1.9
2020/04/21,05:00,18.5,0.0,88,212,1.1
2020/04/21,06:00,18.4,0.0,88,196,2.1
2020/04/21,07:00,18.4,0.0,90,207,2.5
2020/04/21,08:00,19.4,0.0,86,199,2.0
2020/04/21,09:00,20.6,0.0,80,190,2.7
2020/04/21,10:00,22.2,0.0,71,201,2.5
2020/04/21,11:00,23.4,0.0,67,204,3.0
2020/04/21,12:00,23.9,0.0,67,202,3.2
2020/04/21,13:00,23.1,0.0,68,213,4.5
2020/04/21,14:00,23.6,0.0,67,217,3.8
2020/04/21,15:00,23.1,0.0,68,212,3.8
2020/04/21,16:00,22.6,0.0,70,209,4.6
