Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CAMPODEMARTE
,Departamento:LIMA,Provincia:LIMA,Distrito:JESUS,MARIA
,Latitud:12Â°4'14.03'',Longitud:77Â°2'35.3'',Altitud:117,msnm.
,Tipo:EMA,-Meteorológica,Código:112181
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/01/25,20:00,24.1,0.0,76,246,2.4
2020/01/25,21:00,24.1,0.0,76,219,3.3
2020/01/25,22:00,23.5,0.0,80,230,1.7
2020/01/25,23:00,24.1,0.0,75,241,1.6
2020/01/26,00:00,24.3,0.0,73,228,1.8
2020/01/26,01:00,23.5,0.0,79,216,2.0
2020/01/26,02:00,23.0,0.0,81,207,1.7
2020/01/26,03:00,22.7,0.0,83,251,0.1
2020/01/26,04:00,22.1,0.0,87,207,1.8
2020/01/26,05:00,22.0,0.0,88,296,0.3
2020/01/26,06:00,22.3,0.0,85,203,2.4
2020/01/26,07:00,22.8,0.0,84,278,0.1
2020/01/26,08:00,24.6,0.0,76,252,0.9
2020/01/26,09:00,26.4,0.0,71,227,2.0
2020/01/26,10:00,27.5,0.0,66,269,3.0
2020/01/26,11:00,25.1,0.0,74,188,3.7
2020/01/26,12:00,25.5,0.0,73,212,4.5
2020/01/26,13:00,27.2,0.0,68,210,4.2
2020/01/26,14:00,26.5,0.0,70,215,4.0
2020/01/26,15:00,24.3,0.0,81,214,4.6
2020/01/26,16:00,25.2,0.0,76,225,2.8
2020/01/26,17:00,24.1,0.0,79,226,2.9
2020/01/26,18:00,23.1,0.0,84,226,3.5
2020/01/26,19:00,22.9,0.0,85,230,3.1
2020/01/26,20:00,23.1,0.0,85,239,1.8
2020/01/26,21:00,22.5,0.0,86,220,3.2
2020/01/26,22:00,22.3,0.0,87,240,2.6
2020/01/26,23:00,22.3,0.0,87,228,2.0
2020/01/27,00:00,22.1,0.0,88,222,1.4
2020/01/27,01:00,21.9,0.0,89,245,1.3
2020/01/27,02:00,21.9,0.0,89,216,1.9
2020/01/27,03:00,21.6,0.0,91,271,0.5
2020/01/27,04:00,21.4,0.0,91,235,1.2
2020/01/27,05:00,21.2,0.0,92,228,1.2
2020/01/27,06:00,21.1,0.0,93,250,0.5
2020/01/27,07:00,21.8,0.0,91,311,0.1
2020/01/27,08:00,21.9,0.0,88,196,1.8
2020/01/27,09:00,23.5,0.0,82,196,2.5
2020/01/27,10:00,25.2,0.0,77,201,2.3
2020/01/27,11:00,25.7,0.0,74,197,3.5
2020/01/27,12:00,25.5,0.0,73,190,4.7
2020/01/27,13:00,24.5,0.0,75,197,4.3
2020/01/27,14:00,24.6,0.0,77,203,4.2
2020/01/27,15:00,23.7,0.0,83,214,2.9
2020/01/27,16:00,23.4,0.0,84,220,3.9
2020/01/27,17:00,23.8,0.0,83,213,3.4
2020/01/27,18:00,23.7,0.0,82,216,3.8
2020/01/27,19:00,23.7,0.0,83,218,3.6
2020/01/27,20:00,23.4,0.0,84,242,1.8
2020/01/27,21:00,23.2,0.0,85,218,2.6
2020/01/27,22:00,23.1,0.0,85,224,2.7
2020/01/27,23:00,23.0,0.0,86,232,1.8
2020/01/28,00:00,22.9,0.0,87,246,1.5
2020/01/28,01:00,22.7,0.0,86,227,2.4
2020/01/28,02:00,22.3,0.0,89,231,1.8
2020/01/28,03:00,22.1,0.0,91,240,1.6
2020/01/28,04:00,22.2,0.0,91,250,1.0
2020/01/28,05:00,22.3,0.0,90,222,2.3
2020/01/28,06:00,22.0,0.0,92,224,1.4
2020/01/28,07:00,22.2,0.0,92,208,2.8
2020/01/28,08:00,22.0,0.0,95,219,2.1
2020/01/28,09:00,23.0,0.0,88,227,1.8
2020/01/28,10:00,25.5,0.0,75,255,0.8
2020/01/28,11:00,24.8,0.0,80,212,3.7
2020/01/28,12:00,25.6,0.0,75,210,3.1
2020/01/28,13:00,26.3,0.0,72,209,3.8
2020/01/28,14:00,26.6,0.0,71,221,3.6
2020/01/28,15:00,25.3,0.0,76,208,3.8
2020/01/28,16:00,24.7,0.0,77,208,3.9
2020/01/28,17:00,25.2,0.0,75,218,2.2
2020/01/28,18:00,24.7,0.0,76,222,2.8
2020/01/28,19:00,24.5,0.0,78,230,2.0
2020/01/28,20:00,24.2,0.0,81,218,2.5
2020/01/28,21:00,23.7,0.0,84,222,2.4
2020/01/28,22:00,23.2,0.0,88,238,1.4
2020/01/28,23:00,23.3,0.0,87,236,1.6
2020/01/29,00:00,23.4,0.0,85,259,1.0
2020/01/29,01:00,23.6,0.0,83,223,0.8
2020/01/29,02:00,23.8,0.0,79,243,0.9
2020/01/29,03:00,23.4,0.0,81,210,2.0
2020/01/29,04:00,22.9,0.0,85,224,2.0
2020/01/29,05:00,23.3,0.0,80,210,1.1
2020/01/29,06:00,23.3,0.0,79,226,1.3
2020/01/29,07:00,23.4,0.0,79,223,1.7
2020/01/29,08:00,24.0,0.0,75,219,2.4
2020/01/29,09:00,25.5,0.0,71,212,3.3
2020/01/29,10:00,27.8,0.0,64,215,3.6
2020/01/29,11:00,27.4,0.0,65,209,4.8
2020/01/29,12:00,28.2,0.0,62,204,4.6
2020/01/29,13:00,27.4,0.0,66,207,4.5
2020/01/29,14:00,27.2,0.0,67,204,5.5
2020/01/29,15:00,28.0,0.0,63,207,4.9
2020/01/29,16:00,26.1,0.0,70,211,4.9
2020/01/29,17:00,25.2,0.0,76,211,4.2
2020/01/29,18:00,24.9,0.0,76,220,3.3
2020/01/29,19:00,24.6,0.0,78,218,2.6
2020/01/29,20:00,24.6,0.0,77,221,2.1
2020/01/29,21:00,24.0,0.0,83,246,1.5
2020/01/29,22:00,23.3,0.0,86,234,2.9
2020/01/29,23:00,23.0,0.0,87,227,2.2
2020/01/30,00:00,23.0,0.0,87,223,2.2
2020/01/30,01:00,22.1,0.0,91,228,2.5
2020/01/30,02:00,21.8,0.0,95,223,1.3
2020/01/30,03:00,22.1,0.0,93,240,1.0
2020/01/30,04:00,22.2,0.0,91,254,0.6
2020/01/30,05:00,21.7,0.0,93,217,2.0
2020/01/30,06:00,21.3,0.0,96,217,1.9
2020/01/30,07:00,21.4,0.0,95,274,0.6
2020/01/30,08:00,22.2,0.0,91,225,2.4
2020/01/30,09:00,24.0,0.0,82,206,3.1
2020/01/30,10:00,22.7,0.0,86,216,3.2
2020/01/30,11:00,24.5,0.0,79,206,5.0
2020/01/30,12:00,25.4,0.0,74,203,3.9
2020/01/30,13:00,26.5,0.0,69,217,3.2
2020/01/30,14:00,26.0,0.0,72,218,4.2
2020/01/30,15:00,25.1,0.0,76,216,3.5
2020/01/30,16:00,24.1,0.0,82,210,3.9
2020/01/30,17:00,24.4,0.0,78,211,4.3
2020/01/30,18:00,24.1,0.0,80,215,3.9
2020/01/30,19:00,23.7,0.0,80,218,3.4
2020/01/30,20:00,23.2,0.0,84,222,2.6
2020/01/30,21:00,22.9,0.0,85,229,2.4
2020/01/30,22:00,22.7,0.0,86,248,1.9
2020/01/30,23:00,22.3,0.0,88,236,1.2
2020/01/31,00:00,22.3,0.0,88,218,2.0
2020/01/31,01:00,22.0,0.0,90,205,2.3
2020/01/31,02:00,21.8,0.0,91,208,2.6
2020/01/31,03:00,21.7,0.0,92,218,2.5
2020/01/31,04:00,21.4,0.0,93,213,2.5
2020/01/31,05:00,21.4,0.0,94,233,0.9
2020/01/31,06:00,21.7,0.0,90,209,2.9
2020/01/31,07:00,21.9,0.0,90,308,0.4
2020/01/31,08:00,22.3,0.0,87,224,1.8
2020/01/31,09:00,23.8,0.0,81,212,2.4
2020/01/31,10:00,24.4,0.0,78,192,4.2
2020/01/31,11:00,24.4,0.0,78,195,3.4
2020/01/31,12:00,24.5,0.0,77,199,4.1
2020/01/31,13:00,24.8,0.0,77,231,2.5
2020/01/31,14:00,24.1,0.0,78,205,5.2
2020/01/31,15:00,25.3,0.0,75,205,4.0
2020/01/31,16:00,24.6,0.0,76,217,4.2
2020/01/31,17:00,24.2,0.0,81,211,5.3
2020/01/31,18:00,23.0,0.0,85,210,5.3
2020/01/31,19:00,23.0,0.0,87,230,2.6
2020/01/31,20:00,22.3,0.0,89,235,2.0
2020/01/31,21:00,23.2,0.0,83,237,2.3
2020/01/31,22:00,22.9,0.0,83,225,2.6
2020/01/31,23:00,23.1,0.0,81,216,3.2
