Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CAMPODEMARTE
,Departamento:LIMA,Provincia:LIMA,Distrito:JESUS,MARIA
,Latitud:12Â°4'14.03'',Longitud:77Â°2'35.3'',Altitud:117,msnm.
,Tipo:EMA,-Meteorológica,Código:112181
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/08/02,03:00,14.0,0.0,91,205,2.7
2020/08/02,04:00,13.9,0.0,92,209,1.8
2020/08/02,05:00,13.8,0.0,92,206,2.6
2020/08/02,06:00,13.7,0.0,92,209,2.2
2020/08/02,07:00,13.6,0.0,93,199,1.5
2020/08/02,08:00,13.8,0.0,92,209,1.1
2020/08/02,09:00,14.1,0.0,90,247,1.2
2020/08/02,10:00,15.3,0.0,85,244,0.3
2020/08/02,11:00,15.7,0.0,81,187,2.4
2020/08/02,12:00,16.1,0.0,82,192,2.6
2020/08/02,13:00,15.8,0.0,80,196,2.1
2020/08/02,14:00,16.6,0.0,81,201,3.5
2020/08/02,15:00,16.5,0.0,79,196,4.0
2020/08/02,16:00,15.8,0.0,82,207,3.2
2020/08/02,17:00,15.0,0.0,87,214,3.1
2020/08/02,18:00,14.9,0.0,87,223,2.3
2020/08/02,19:00,14.9,0.0,87,209,2.4
2020/08/02,20:00,15.0,0.0,88,210,2.3
2020/08/02,21:00,14.6,0.0,88,220,1.8
2020/08/02,22:00,14.6,0.0,88,220,1.9
2020/08/02,23:00,14.7,0.0,88,203,1.9
2020/08/03,00:00,14.4,0.0,88,220,1.5
2020/08/03,01:00,14.3,0.0,89,340,0.5
2020/08/03,02:00,14.2,0.0,89,212,0.6
2020/08/03,03:00,14.3,0.0,89,343,0.0
2020/08/03,04:00,14.1,0.0,90,5,0.5
2020/08/03,05:00,14.0,0.0,91,206,0.9
2020/08/03,06:00,13.8,0.0,92,256,0.8
2020/08/03,07:00,14.0,0.0,91,249,0.9
2020/08/03,08:00,14.4,0.0,89,215,0.9
2020/08/03,09:00,15.1,0.0,85,259,2.0
2020/08/03,10:00,15.7,0.0,83,302,1.8
2020/08/03,11:00,15.4,0.0,81,204,2.1
2020/08/03,12:00,16.0,0.0,79,266,3.2
2020/08/03,13:00,16.6,0.0,76,271,1.2
2020/08/03,14:00,16.3,0.0,76,290,2.7
2020/08/03,15:00,16.2,0.0,78,286,2.8
2020/08/03,16:00,15.8,0.0,80,274,3.7
2020/08/03,17:00,16.0,0.0,79,292,1.5
2020/08/03,18:00,15.3,0.0,82,264,1.5
2020/08/03,19:00,15.2,0.0,84,274,2.5
2020/08/03,20:00,14.8,0.0,88,200,1.7
2020/08/03,21:00,14.6,0.0,88,214,1.2
2020/08/03,22:00,14.6,0.0,88,196,1.6
2020/08/03,23:00,14.6,0.0,87,202,1.5
2020/08/04,00:00,14.4,0.0,89,201,1.6
2020/08/04,01:00,14.4,0.0,90,209,1.8
2020/08/04,02:00,14.4,0.0,92,208,2.2
2020/08/04,03:00,14.2,0.0,92,210,2.2
2020/08/04,04:00,14.2,0.0,91,211,1.7
2020/08/04,05:00,13.8,0.0,93,210,2.1
2020/08/04,06:00,13.7,0.0,94,212,1.7
2020/08/04,07:00,14.0,0.0,93,209,2.3
2020/08/04,08:00,14.3,0.1,88,204,2.0
2020/08/04,09:00,15.0,0.0,83,230,1.4
2020/08/04,10:00,15.3,0.0,81,172,0.9
2020/08/04,11:00,16.1,0.0,77,208,2.1
2020/08/04,12:00,16.1,0.0,77,208,3.3
2020/08/04,13:00,16.0,0.0,79,224,2.1
2020/08/04,14:00,16.4,0.0,76,197,2.4
2020/08/04,15:00,16.4,0.0,77,228,1.7
2020/08/04,16:00,16.8,0.0,74,208,4.0
2020/08/04,17:00,15.8,0.0,79,209,3.4
2020/08/04,18:00,15.2,0.0,84,218,4.0
2020/08/04,19:00,15.1,0.0,84,218,2.3
2020/08/04,20:00,15.4,0.0,84,226,1.8
2020/08/04,21:00,15.3,0.0,84,217,2.3
2020/08/04,22:00,15.0,0.0,87,210,2.7
2020/08/04,23:00,14.9,0.0,86,203,1.8
2020/08/05,00:00,14.6,0.0,87,210,3.2
2020/08/05,01:00,14.3,0.0,89,204,2.3
2020/08/05,02:00,13.7,0.0,91,207,2.4
2020/08/05,03:00,13.7,0.0,93,203,2.8
2020/08/05,04:00,13.5,0.0,93,206,1.6
2020/08/05,05:00,13.9,0.0,91,207,0.2
2020/08/05,06:00,13.8,0.0,90,256,0.0
2020/08/05,07:00,14.4,0.0,85,345,0.0
2020/08/05,08:00,14.3,0.0,88,24,0.1
2020/08/05,09:00,15.1,0.0,86,189,1.1
2020/08/05,10:00,16.0,0.0,79,192,1.4
2020/08/05,11:00,17.4,0.0,73,250,1.8
2020/08/05,12:00,19.1,0.0,63,252,2.0
2020/08/05,13:00,19.8,0.0,62,273,2.8
2020/08/05,14:00,19.1,0.0,65,235,3.6
2020/08/05,15:00,18.4,0.0,68,201,4.0
2020/08/05,16:00,16.7,0.0,77,199,3.3
2020/08/05,17:00,15.8,0.0,81,202,3.9
2020/08/05,18:00,15.5,0.0,82,239,1.1
2020/08/05,19:00,15.6,0.0,82,219,1.8
2020/08/05,20:00,14.8,0.0,87,211,3.1
2020/08/05,21:00,15.2,0.0,86,206,3.7
2020/08/05,22:00,15.1,0.0,85,223,2.5
2020/08/05,23:00,15.3,0.0,85,238,1.4
2020/08/06,00:00,15.2,0.0,84,210,2.1
2020/08/06,01:00,15.0,0.0,85,220,1.8
2020/08/06,02:00,15.0,0.0,85,191,0.2
2020/08/06,03:00,15.0,0.0,84,204,1.9
2020/08/06,04:00,14.8,0.0,87,215,1.6
2020/08/06,05:00,14.9,0.0,86,221,1.4
2020/08/06,06:00,15.1,0.0,86,200,2.5
2020/08/06,07:00,14.8,0.0,86,191,1.6
2020/08/06,08:00,15.2,0.0,84,344,0.7
2020/08/06,09:00,15.2,0.0,85,299,1.7
2020/08/06,10:00,15.3,0.0,83,230,0.6
2020/08/06,11:00,15.7,0.0,82,194,2.8
2020/08/06,12:00,16.2,0.0,79,195,2.9
2020/08/06,13:00,16.9,0.0,77,206,2.4
2020/08/06,14:00,17.6,0.0,73,197,3.4
2020/08/06,15:00,17.0,0.0,73,204,4.2
2020/08/06,16:00,17.0,0.0,76,220,2.5
2020/08/06,17:00,15.5,0.0,81,207,3.7
2020/08/06,18:00,15.3,0.0,84,203,2.7
2020/08/06,19:00,14.8,0.0,85,207,3.1
2020/08/06,20:00,15.1,0.0,85,213,2.3
2020/08/06,21:00,15.3,0.0,85,247,0.8
2020/08/06,22:00,15.1,0.0,84,213,2.5
2020/08/06,23:00,15.0,0.0,85,213,1.7
2020/08/07,00:00,15.0,0.0,86,207,1.4
2020/08/07,01:00,14.6,0.0,88,204,1.7
2020/08/07,02:00,14.3,0.0,89,197,2.0
2020/08/07,03:00,14.3,0.0,89,204,1.4
2020/08/07,04:00,14.2,0.0,90,255,0.9
2020/08/07,05:00,14.4,0.0,89,225,0.9
2020/08/07,06:00,14.3,0.0,88,185,0.9
2020/08/07,07:00,14.5,0.0,87,195,2.2
2020/08/07,08:00,15.2,0.0,84,261,0.3
2020/08/07,09:00,16.1,0.0,80,266,1.9
2020/08/07,10:00,16.9,0.0,75,228,1.5
2020/08/07,11:00,17.0,0.0,74,207,3.2
2020/08/07,12:00,17.9,0.0,75,204,4.8
2020/08/07,13:00,16.6,0.0,79,193,4.5
2020/08/07,14:00,17.8,0.0,75,238,2.2
2020/08/07,15:00,18.1,0.0,73,201,2.7
2020/08/07,16:00,17.6,0.0,74,241,2.1
2020/08/07,17:00,16.9,0.0,77,299,1.1
2020/08/07,18:00,15.8,0.0,80,241,0.9
2020/08/07,19:00,15.5,0.0,83,248,1.7
2020/08/07,20:00,15.4,0.0,83,193,1.3
2020/08/07,21:00,15.2,0.0,85,223,1.4
2020/08/07,22:00,15.2,0.0,85,213,0.9
2020/08/07,23:00,15.1,0.0,86,190,1.8
2020/08/08,00:00,15.0,0.0,86,280,0.8
2020/08/08,01:00,15.0,0.0,87,192,1.5
2020/08/08,02:00,14.5,0.0,89,198,2.2
2020/08/08,03:00,14.2,0.0,90,225,1.9
2020/08/08,04:00,14.3,0.0,92,208,1.4
2020/08/08,05:00,14.2,0.0,92,213,1.7
2020/08/08,06:00,14.0,0.0,92,206,2.5
2020/08/08,07:00,14.2,0.0,91,206,2.1
2020/08/08,08:00,14.8,0.0,89,208,2.7
2020/08/08,09:00,15.0,0.0,86,195,1.8
2020/08/08,10:00,16.0,0.0,83,201,2.2
2020/08/08,11:00,17.5,0.0,76,210,2.4
2020/08/08,12:00,18.0,0.0,74,195,3.5
2020/08/08,13:00,18.5,0.0,70,213,2.9
2020/08/08,14:00,18.3,0.0,72,197,3.7
2020/08/08,15:00,18.1,0.0,72,195,3.3
2020/08/08,16:00,17.0,0.0,78,208,3.6
2020/08/08,17:00,15.5,0.0,84,211,3.9
2020/08/08,18:00,14.9,0.0,87,222,1.7
2020/08/08,19:00,15.2,0.0,87,209,2.1
2020/08/08,20:00,15.1,0.0,86,215,2.4
2020/08/08,21:00,14.9,0.0,88,217,2.5
2020/08/08,22:00,14.9,0.0,89,211,3.0
2020/08/08,23:00,14.7,0.0,90,227,1.6
2020/08/09,00:00,14.8,0.0,89,217,1.5
2020/08/09,01:00,14.9,0.0,90,210,1.9
2020/08/09,02:00,14.5,0.0,92,207,2.2
2020/08/09,03:00,14.2,0.0,94,242,1.0
2020/08/09,04:00,14.0,0.0,94,211,2.7
2020/08/09,05:00,14.0,0.0,94,237,1.1
2020/08/09,06:00,14.3,0.0,93,216,1.3
2020/08/09,07:00,14.5,0.0,92,205,2.7
2020/08/09,08:00,14.7,0.0,90,209,2.9
2020/08/09,09:00,14.7,0.0,88,215,2.6
2020/08/09,10:00,15.0,0.0,85,199,4.1
2020/08/09,11:00,15.7,0.0,82,214,3.0
2020/08/09,12:00,16.6,0.0,78,210,2.9
2020/08/09,13:00,18.1,0.0,71,210,3.3
2020/08/09,14:00,17.8,0.0,71,208,3.9
2020/08/09,15:00,17.4,0.0,76,209,4.4
2020/08/09,16:00,16.7,0.0,78,212,3.8
2020/08/09,17:00,15.8,0.0,83,208,3.3
2020/08/09,18:00,15.3,0.0,86,205,3.4
2020/08/09,19:00,15.1,0.0,87,213,3.0
2020/08/09,20:00,15.2,0.0,87,218,2.9
2020/08/09,21:00,15.4,0.0,87,211,2.5
2020/08/09,22:00,15.0,0.0,89,208,2.7
2020/08/09,23:00,14.8,0.0,90,209,2.6
2020/08/10,00:00,14.4,0.0,92,206,2.8
2020/08/10,01:00,14.5,0.0,93,210,2.3
2020/08/10,02:00,14.0,0.0,94,208,3.0
2020/08/10,03:00,13.8,0.0,94,207,2.9
2020/08/10,04:00,13.8,0.0,94,210,2.1
2020/08/10,05:00,13.7,0.0,94,218,1.8
2020/08/10,06:00,13.8,0.0,94,211,2.2
2020/08/10,07:00,14.2,0.0,92,212,1.5
2020/08/10,08:00,14.2,0.0,91,199,1.6
2020/08/10,09:00,14.8,0.0,87,210,2.6
2020/08/10,10:00,15.2,0.0,84,210,1.7
2020/08/10,11:00,15.9,0.0,81,216,2.0
2020/08/10,12:00,15.9,0.0,81,208,3.1
2020/08/10,13:00,15.4,0.0,82,219,2.6
2020/08/10,14:00,15.9,0.0,80,208,4.1
2020/08/10,15:00,16.2,0.0,77,218,2.7
2020/08/10,16:00,15.8,0.0,76,204,4.4
2020/08/10,17:00,15.5,0.0,81,207,3.9
2020/08/10,18:00,15.2,0.0,85,203,3.4
2020/08/10,19:00,15.1,0.0,86,207,3.6
2020/08/10,20:00,14.7,0.0,86,204,2.6
2020/08/10,21:00,14.7,0.0,86,210,2.1
2020/08/10,22:00,15.0,0.0,86,224,2.0
2020/08/10,23:00,14.7,0.0,87,216,2.0
2020/08/11,00:00,14.7,0.0,88,230,1.8
2020/08/11,01:00,14.8,0.0,89,229,1.3
2020/08/11,02:00,14.2,0.0,90,187,1.9
2020/08/11,03:00,14.3,0.0,89,212,2.1
2020/08/11,04:00,14.2,0.0,88,203,0.8
2020/08/11,05:00,14.4,0.0,88,223,0.9
2020/08/11,06:00,14.3,0.0,87,196,1.2
2020/08/11,07:00,14.4,0.0,87,233,0.7
2020/08/11,08:00,14.5,0.0,87,184,1.1
2020/08/11,09:00,14.7,0.0,86,183,1.5
2020/08/11,10:00,14.8,0.0,84,196,1.5
2020/08/11,11:00,15.4,0.0,83,182,1.6
2020/08/11,12:00,15.4,0.0,82,191,3.1
2020/08/11,13:00,16.3,0.0,77,212,2.6
2020/08/11,14:00,15.7,0.0,78,180,2.5
2020/08/11,15:00,16.3,0.1,77,201,3.3
2020/08/11,16:00,16.3,0.0,77,213,2.6
2020/08/11,17:00,15.7,0.0,80,207,3.3
2020/08/11,18:00,15.1,0.0,81,216,2.9
2020/08/11,19:00,14.9,0.0,80,230,1.4
2020/08/11,20:00,15.0,0.0,80,209,2.2
2020/08/11,21:00,15.0,0.0,81,215,1.8
2020/08/11,22:00,14.8,0.0,83,206,2.4
2020/08/11,23:00,15.1,0.0,84,233,1.1
2020/08/12,00:00,15.1,0.0,85,269,0.6
2020/08/12,01:00,15.1,0.0,84,220,1.4
2020/08/12,02:00,14.7,0.0,86,308,0.1
2020/08/12,03:00,14.7,0.0,87,334,0.5
2020/08/12,04:00,14.6,0.0,87,257,1.1
2020/08/12,05:00,14.6,0.0,87,238,0.7
2020/08/12,06:00,14.7,0.0,86,272,0.2
2020/08/12,07:00,14.7,0.0,86,255,0.9
2020/08/12,08:00,14.8,0.0,85,212,3.1
2020/08/12,09:00,15.2,0.0,83,205,3.2
2020/08/12,10:00,15.5,0.0,81,206,2.4
2020/08/12,11:00,16.8,0.0,76,214,3.3
2020/08/12,12:00,18.1,0.0,72,216,3.8
2020/08/12,13:00,18.6,0.0,69,212,3.3
2020/08/12,14:00,18.7,0.0,69,206,3.9
2020/08/12,15:00,18.0,0.0,73,210,4.9
2020/08/12,16:00,17.4,0.0,72,212,4.6
2020/08/12,17:00,16.0,0.0,79,210,3.5
2020/08/12,18:00,15.4,0.0,83,217,2.7
2020/08/12,19:00,15.6,0.0,83,225,2.0
2020/08/12,20:00,15.0,0.0,84,219,1.9
2020/08/12,21:00,15.0,0.0,85,223,2.5
2020/08/12,22:00,14.8,0.0,87,229,2.2
2020/08/12,23:00,14.9,0.0,87,237,0.8
2020/08/13,00:00,14.8,0.0,87,233,1.3
2020/08/13,01:00,14.7,0.0,88,219,2.7
2020/08/13,02:00,14.6,0.0,87,246,1.4
2020/08/13,03:00,14.5,0.0,87,227,1.4
2020/08/13,04:00,14.3,0.0,88,226,1.6
2020/08/13,05:00,14.4,0.0,89,236,0.8
2020/08/13,06:00,14.3,0.0,90,204,1.9
2020/08/13,07:00,14.4,0.0,91,125,0.7
2020/08/13,08:00,14.5,0.0,89,94,0.3
2020/08/13,09:00,14.9,0.0,86,203,1.5
2020/08/13,10:00,15.3,0.0,84,200,2.5
2020/08/13,11:00,16.4,0.0,79,213,1.9
2020/08/13,12:00,17.4,0.0,74,219,2.7
2020/08/13,13:00,18.1,0.0,71,212,2.3
2020/08/13,14:00,17.6,0.0,73,181,3.5
2020/08/13,15:00,17.8,0.0,72,193,3.6
2020/08/13,16:00,16.2,0.0,78,211,4.3
2020/08/13,17:00,16.3,0.0,80,213,3.5
2020/08/13,18:00,15.4,0.0,84,209,4.1
2020/08/13,19:00,15.3,0.0,85,226,2.2
2020/08/13,20:00,15.5,0.0,85,234,1.8
2020/08/13,21:00,15.2,0.0,85,213,3.4
2020/08/13,22:00,15.1,0.0,86,233,1.9
2020/08/13,23:00,14.9,0.0,87,210,2.4
2020/08/14,00:00,15.0,0.0,88,207,2.2
2020/08/14,01:00,14.8,0.0,88,194,0.9
2020/08/14,02:00,14.7,0.0,88,278,0.7
2020/08/14,03:00,14.6,0.0,88,220,1.1
2020/08/14,04:00,14.7,0.0,87,251,0.5
2020/08/14,05:00,14.6,0.0,87,225,1.1
2020/08/14,06:00,14.5,0.0,88,285,2.1
2020/08/14,07:00,14.4,0.0,90,260,1.1
2020/08/14,08:00,14.7,0.0,88,269,1.2
2020/08/14,09:00,15.1,0.0,86,240,1.4
2020/08/14,10:00,15.4,0.0,85,262,1.1
2020/08/14,11:00,16.2,0.0,82,214,1.3
2020/08/14,12:00,16.7,0.0,77,190,2.5
2020/08/14,13:00,18.6,0.0,68,242,2.3
2020/08/14,14:00,18.3,0.0,68,196,4.6
2020/08/14,15:00,17.4,0.0,73,203,4.9
2020/08/14,16:00,16.0,0.0,80,210,4.4
2020/08/14,17:00,15.8,0.0,80,209,2.4
2020/08/14,18:00,15.3,0.0,83,216,2.9
2020/08/14,19:00,15.1,0.0,84,209,2.3
2020/08/14,20:00,15.0,0.0,85,216,2.2
2020/08/14,21:00,15.4,0.0,84,211,2.6
2020/08/14,22:00,15.3,0.0,85,216,2.2
2020/08/14,23:00,14.8,0.0,87,206,2.8
2020/08/15,00:00,14.7,0.0,87,206,2.5
2020/08/15,01:00,14.6,0.0,87,199,2.1
2020/08/15,02:00,14.7,0.0,87,193,1.8
2020/08/15,03:00,14.8,0.0,88,214,1.4
2020/08/15,04:00,14.6,0.0,87,284,0.1
2020/08/15,05:00,14.7,0.0,86,258,1.2
2020/08/15,06:00,15.0,0.0,86,321,0.5
2020/08/15,07:00,14.7,0.0,86,281,2.8
2020/08/15,08:00,15.0,0.0,85,316,0.6
2020/08/15,09:00,15.3,0.0,85,349,0.5
2020/08/15,10:00,15.5,0.0,84,281,0.8
2020/08/15,11:00,16.0,0.0,80,260,2.1
2020/08/15,12:00,16.4,0.0,79,306,1.2
2020/08/15,13:00,17.7,0.0,71,286,1.2
2020/08/15,14:00,18.8,0.0,69,276,2.9
2020/08/15,15:00,17.3,0.0,77,198,4.3
2020/08/15,16:00,15.8,0.0,83,217,3.3
2020/08/15,17:00,15.7,0.0,83,211,3.0
2020/08/15,18:00,15.4,0.0,85,206,2.5
2020/08/15,19:00,15.4,0.0,86,210,2.7
2020/08/15,20:00,15.8,0.0,84,217,3.1
2020/08/15,21:00,15.6,0.0,84,212,3.3
2020/08/15,22:00,15.5,0.0,84,222,2.1
2020/08/15,23:00,15.4,0.0,84,213,2.1
2020/08/16,00:00,14.7,0.0,86,213,2.2
2020/08/16,01:00,14.4,0.0,88,202,2.8
2020/08/16,02:00,14.1,0.0,90,200,2.6
2020/08/16,03:00,14.1,0.0,89,200,1.7
2020/08/16,04:00,14.1,0.0,91,176,0.6
2020/08/16,05:00,14.2,0.0,92,256,0.4
2020/08/16,06:00,14.5,0.0,91,275,1.4
2020/08/16,07:00,14.2,0.0,91,237,0.6
2020/08/16,08:00,14.5,0.0,89,267,1.0
2020/08/16,09:00,15.1,0.0,85,16,0.8
2020/08/16,10:00,15.6,0.0,81,274,2.3
2020/08/16,11:00,16.5,0.0,77,328,0.7
2020/08/16,12:00,17.0,0.0,75,276,2.4
2020/08/16,13:00,17.2,0.0,73,285,3.4
2020/08/16,14:00,18.4,0.0,70,314,1.5
2020/08/16,15:00,19.5,0.0,65,244,2.0
2020/08/16,16:00,16.3,0.0,81,210,3.6
2020/08/16,17:00,16.0,0.0,81,210,3.1
2020/08/16,18:00,15.8,0.0,83,204,3.6
2020/08/16,19:00,15.7,0.0,85,210,2.7
2020/08/16,20:00,15.5,0.0,85,208,1.8
2020/08/16,21:00,15.6,0.0,83,224,3.0
2020/08/16,22:00,15.6,0.0,84,234,2.4
2020/08/16,23:00,15.5,0.0,85,213,2.1
2020/08/17,00:00,15.2,0.0,85,207,2.6
2020/08/17,01:00,14.8,0.0,87,204,3.4
2020/08/17,02:00,14.7,0.0,86,215,2.4
2020/08/17,03:00,14.6,0.0,87,207,2.5
2020/08/17,04:00,14.5,0.0,90,206,2.4
2020/08/17,05:00,14.4,0.0,89,212,1.8
2020/08/17,06:00,14.5,0.0,88,205,2.4
2020/08/17,07:00,14.4,0.0,89,204,0.6
2020/08/17,08:00,14.9,0.0,89,212,0.3
2020/08/17,09:00,15.4,0.0,87,202,1.0
2020/08/17,10:00,16.0,0.0,81,187,1.4
2020/08/17,11:00,16.2,0.0,81,187,3.0
2020/08/17,12:00,17.0,0.0,78,193,3.9
2020/08/17,13:00,17.1,0.0,76,213,3.1
2020/08/17,14:00,16.6,0.0,77,203,3.6
2020/08/17,15:00,16.3,0.0,81,207,3.9
2020/08/17,16:00,15.9,0.0,82,208,3.0
2020/08/17,17:00,15.7,0.0,85,212,3.8
2020/08/17,18:00,15.7,0.0,83,220,2.6
2020/08/17,19:00,15.5,0.0,82,226,2.5
2020/08/17,20:00,15.3,0.0,85,223,2.0
2020/08/17,21:00,15.2,0.0,86,219,3.3
2020/08/17,22:00,15.3,0.0,85,206,2.9
2020/08/17,23:00,15.2,0.0,86,219,2.0
2020/08/18,00:00,15.0,0.0,88,210,2.4
2020/08/18,01:00,14.6,0.0,91,209,1.8
2020/08/18,02:00,14.5,0.0,92,209,1.5
2020/08/18,03:00,14.2,0.0,92,202,1.6
2020/08/18,04:00,14.2,0.0,92,195,1.5
2020/08/18,05:00,14.3,0.0,91,206,2.1
2020/08/18,06:00,14.5,0.0,89,211,1.6
2020/08/18,07:00,14.4,0.0,90,207,1.5
2020/08/18,08:00,14.7,0.0,90,202,1.2
2020/08/18,09:00,14.9,0.0,89,188,1.4
2020/08/18,10:00,15.2,0.0,88,202,1.9
2020/08/18,11:00,15.4,0.0,87,211,2.0
2020/08/18,12:00,15.6,0.0,86,208,3.0
2020/08/18,13:00,16.1,0.0,84,208,2.7
2020/08/18,14:00,16.6,0.0,79,206,3.6
2020/08/18,15:00,16.1,0.0,81,206,3.3
2020/08/18,16:00,15.9,0.0,82,214,2.9
2020/08/18,17:00,15.5,0.0,84,213,3.6
2020/08/18,18:00,15.2,0.0,87,237,1.6
2020/08/18,19:00,15.0,0.0,87,220,3.0
2020/08/18,20:00,15.1,0.0,87,242,2.0
2020/08/18,21:00,14.8,0.0,89,222,2.9
2020/08/18,22:00,14.8,0.0,88,229,2.1
2020/08/18,23:00,14.8,0.0,87,216,2.7
2020/08/19,00:00,14.7,0.0,87,215,1.7
2020/08/19,01:00,14.5,0.0,88,211,1.8
2020/08/19,02:00,14.6,0.0,88,201,1.6
2020/08/19,03:00,14.4,0.0,88,208,0.9
2020/08/19,04:00,14.5,0.0,88,294,0.6
2020/08/19,05:00,14.6,0.0,87,186,1.6
2020/08/19,06:00,14.3,0.0,89,192,1.3
2020/08/19,07:00,14.5,0.0,89,203,0.9
2020/08/19,08:00,14.7,0.0,87,263,0.7
2020/08/19,09:00,15.1,0.0,86,206,2.6
2020/08/19,10:00,15.0,0.0,86,202,2.3
2020/08/19,11:00,15.2,0.0,85,199,2.7
2020/08/19,12:00,16.1,0.0,81,200,2.4
2020/08/19,13:00,16.1,0.0,80,239,1.6
2020/08/19,14:00,16.6,0.0,82,208,3.1
2020/08/19,15:00,16.5,0.0,80,204,3.5
2020/08/19,16:00,16.1,0.0,80,210,3.3
2020/08/19,17:00,15.5,0.0,84,213,3.6
2020/08/19,18:00,15.3,0.0,86,289,1.0
2020/08/19,19:00,15.3,0.0,85,236,1.8
2020/08/19,20:00,15.2,0.0,86,222,2.4
2020/08/19,21:00,14.9,0.0,86,216,3.2
2020/08/19,22:00,14.8,0.0,87,205,2.7
2020/08/19,23:00,14.9,0.0,86,215,1.6
2020/08/20,00:00,14.7,0.0,87,203,2.1
2020/08/20,01:00,14.5,0.0,87,192,2.0
2020/08/20,02:00,14.4,0.0,88,199,2.1
2020/08/20,03:00,14.4,0.0,88,191,1.9
2020/08/20,04:00,14.2,0.0,89,180,1.1
2020/08/20,05:00,14.2,0.0,89,303,0.2
2020/08/20,06:00,14.3,0.0,89,189,0.4
2020/08/20,07:00,14.5,0.0,87,308,0.8
2020/08/20,08:00,14.8,0.0,86,3,0.3
2020/08/20,09:00,15.6,0.0,81,283,1.7
2020/08/20,10:00,16.7,0.0,76,332,0.8
2020/08/20,11:00,18.7,0.0,67,221,1.7
2020/08/20,12:00,17.9,0.0,72,200,3.5
2020/08/20,13:00,18.1,0.0,73,203,3.9
2020/08/20,14:00,16.9,0.0,76,205,4.2
2020/08/20,15:00,17.3,0.0,77,200,4.0
2020/08/20,16:00,17.2,0.0,75,206,4.0
2020/08/20,17:00,16.1,0.0,82,209,3.8
2020/08/20,18:00,15.3,0.0,84,205,4.1
2020/08/20,19:00,15.3,0.0,85,208,3.4
2020/08/20,20:00,15.5,0.0,85,213,2.9
2020/08/20,21:00,15.2,0.0,85,212,2.8
2020/08/20,22:00,15.1,0.0,86,218,1.8
2020/08/20,23:00,15.0,0.0,87,210,2.3
2020/08/21,00:00,14.6,0.0,89,216,2.3
2020/08/21,01:00,14.4,0.0,88,210,1.7
2020/08/21,02:00,14.4,0.0,88,194,2.6
2020/08/21,03:00,14.6,0.0,88,191,1.6
2020/08/21,04:00,14.5,0.0,87,189,2.2
2020/08/21,05:00,14.6,0.0,87,178,1.1
2020/08/21,06:00,14.6,0.0,87,274,1.4
2020/08/21,07:00,14.9,0.0,87,283,1.1
2020/08/21,08:00,15.2,0.0,86,231,1.0
2020/08/21,09:00,15.2,0.0,84,266,2.0
2020/08/21,10:00,15.5,0.0,84,276,1.4
2020/08/21,11:00,15.5,0.0,83,278,2.2
2020/08/21,12:00,16.6,0.0,77,282,1.6
2020/08/21,13:00,17.4,0.0,75,192,1.5
2020/08/21,14:00,17.2,0.0,76,194,3.6
2020/08/21,15:00,16.5,0.0,79,186,3.6
2020/08/21,16:00,15.7,0.0,83,187,3.0
